index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
58916,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
85077,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
35316,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
88842,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
60743,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
78833,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
98190,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
102864,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
87392,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
20856,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
100687,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
48737,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
83747,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
61128,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
95832,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
59809,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
64828,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
64250,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
12517,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
82198,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
93918,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
87207,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
78024,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
64169,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
54646,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
104067,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
7709,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
11829,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
47166,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
45211,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
6592,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
98704,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
81819,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
45871,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
100908,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
81801,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
97106,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
12390,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
107784,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
79170,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
83737,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
89387,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
53536,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
89312,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
35942,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25893,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
99108,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
102936,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
13017,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
41194,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
70936,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
80256,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
72941,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
68537,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93294,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
23156,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
81435,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
78613,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
86709,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
29699,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
71225,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
51708,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
99789,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
21347,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
67075,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
95035,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
71405,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
76501,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21439,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
68220,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
19614,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32828,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
26641,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
50085,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9332,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
94877,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46070,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
32259,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
100359,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73553,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
60913,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42283,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
51798,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99127,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
103209,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
86624,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
62085,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
17113,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
70161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
99963,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
60420,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
38726,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
41276,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
28514,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
103524,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
22290,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
66963,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
13434,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
101530,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
93851,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42690,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
88129,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
72652,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
81019,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
14133,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
93155,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
52200,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
97098,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7574,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
73056,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
66580,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95704,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
38290,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
51832,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
106345,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
70715,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
73422,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
74377,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
93221,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
91398,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
100442,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
70342,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
77877,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
24990,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
54692,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
20843,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
15446,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
16410,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24448,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17870,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
17616,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
38270,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
28481,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
46575,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
92996,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
16018,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
91016,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
62885,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
97953,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
36654,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
83925,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
62806,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
94961,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
55036,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
29085,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41628,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53912,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2580,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12358,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
13295,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99344,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
80688,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4639,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38147,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3274,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10283,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
34484,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
47166,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
17600,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
20778,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
104713,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26899,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
44253,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10227,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
67247,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
84561,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
47604,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
56878,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
56245,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45745,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
18942,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
25122,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
97336,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
77210,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
83365,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
88415,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
96872,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
95970,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
100642,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
30283,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101058,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
103979,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18887,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
34769,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
30071,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
54530,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
105389,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
80212,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
104655,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94753,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
105963,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2176,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
72103,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
67810,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
83156,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4948,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
14556,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
53347,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
104721,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
12257,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18180,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
94039,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
99179,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
103230,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100049,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
105820,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63781,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
77840,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
37159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
67142,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51761,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43265,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
101211,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
69314,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
27226,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
45963,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
30374,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
20738,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
89373,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
86536,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
78535,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
64271,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
3010,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
71359,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105184,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
58812,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
48044,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
88951,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
35433,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
59071,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19359,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
43276,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5560,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
87303,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
75721,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
99127,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
95443,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
74478,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
58877,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
88928,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
84582,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2735,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
57977,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
63055,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93031,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
68413,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
60268,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
101336,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
100285,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
49781,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
101137,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18417,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
22679,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
33866,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
29738,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
96432,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
60341,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
83096,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80717,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
69604,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
84578,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
83918,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
102115,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
66694,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
71129,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
81981,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
74151,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
59929,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
12980,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
88397,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
100681,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
74095,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
96013,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
38270,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
84946,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63817,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5542,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
56412,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
49248,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10516,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
102338,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
17497,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
25136,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
525,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
43102,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
76583,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23574,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
63645,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
38952,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
48737,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
97197,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
59071,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
95821,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
59552,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
57900,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
69024,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
28054,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
73989,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
72639,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
36595,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39326,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
97773,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
107056,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
74203,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
48254,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
80737,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
27175,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
17906,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
56424,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
68412,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
72652,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
59137,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
84863,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
61203,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
96420,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
83231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
55105,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
83747,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
76270,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
105334,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
87880,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
93237,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47996,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
24518,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
104655,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
82881,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
17349,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42251,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
62677,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
59801,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
103044,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
36868,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
29733,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
17600,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
79160,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18096,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
93096,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
41629,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
106280,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
84606,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
85084,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10586,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15821,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
54775,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
56813,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
98637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50349,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32194,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
66840,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
54646,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54898,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
50775,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9913,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
91175,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
35443,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
61386,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
73384,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
46837,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
88479,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
86400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12931,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
91368,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8477,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
15088,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
84606,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
57681,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
11991,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
97250,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
25136,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
81445,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99670,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
23713,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
64738,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
30416,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
26436,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
57930,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
12346,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
78510,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48866,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
50707,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
89332,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
90890,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
23154,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
99227,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51603,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
58035,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
76253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
44132,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9905,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
6074,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
43360,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17825,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
45669,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
35140,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
45578,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
100621,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
24077,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
26393,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
94749,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
80059,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
99610,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
15741,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
29364,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
95352,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
